Date,Well-Milled Low_train_residual
2021-01-17,0.4180134303529357
2021-01-18,0.3929427687535991
2021-01-19,-0.5838514728242714
2021-01-20,-3.1844524586464047
2021-01-21,-1.073639354401287
2021-01-22,-0.7764031081827625
2021-01-23,-0.49237058994200567
2021-01-24,-0.1174690400566547
2021-01-25,-0.16529254557151063
2021-01-26,-0.8775951636220256
2021-01-27,0.5386639323423381
2021-01-28,-0.12521323442098264
2021-01-29,-0.3133362906547674
2021-01-30,1.1319463056282402
2021-01-31,1.390274354360301
2021-02-01,1.6829364281074461
2021-02-02,0.013040548884994507
2021-02-03,1.141692153645323
2021-02-04,0.539806927193176
2021-02-05,0.3006064253391898
2021-02-06,0.052150586834748935
2021-02-07,-0.2489724583941353
2021-02-08,-0.20652201600820064
2021-02-09,-0.0155803752117194
2021-02-10,1.0695188690696966
2021-02-11,0.39748910075665833
2021-02-12,0.3368571912219167
2021-02-13,0.05150580601780774
2021-02-14,-0.14014085098688867
2021-02-15,-0.13468947412927434
2021-02-16,0.033806333810275646
2021-02-17,0.10817493820464108
2021-02-18,0.10522709085827131
2021-02-19,0.14073201529888024
2021-02-20,-0.19719618518772108
2021-02-21,-0.29120289050737824
2021-02-22,-0.3384193912812208
2021-02-23,0.893899291884729
2021-02-24,-0.7226266067297047
2021-02-25,0.8554560894200733
2021-02-26,-0.6498208002102217
2021-02-27,-0.2324727118930099
2021-02-28,0.08106605843573789
2021-03-01,-0.2181448106709567
2021-03-02,-0.31812219043671064
2021-03-03,0.17805778544857986
2021-03-04,-0.31748736579015
2021-03-05,0.21453216553255317
2021-03-06,0.0812418632219547
2021-03-07,-0.0429806304295397
2021-03-08,0.07367239647114587
2021-03-09,-0.3292185124773894
2021-03-10,0.22147091734456126
2021-03-11,-0.28072025746826057
2021-03-12,0.19507414534719203
2021-03-13,0.058582946312540685
2021-03-14,-0.027534011387800206
2021-03-15,0.058505606597094584
2021-03-16,-1.348585938941632
2021-03-17,-0.08723655069858438
2021-03-18,-0.5165136309755596
2021-03-19,0.9699524887505149
2021-03-20,-0.07257469714552656
2021-03-21,-0.4370927536808793
2021-03-22,-0.3390424496763984
2021-03-23,0.06458517086410609
2021-03-24,-0.01559554884425296
2021-03-25,-0.12729001576420984
2021-03-26,-0.41479189422702234
2021-03-27,-0.1141284591102476
2021-03-28,0.011038524581891807
2021-03-29,-0.0014478053202253705
2021-03-30,0.26104651793058764
2021-03-31,0.007026871787850553
2021-04-01,-0.12142473855087133
2021-04-02,-0.3594188902926305
2021-04-03,-0.06870619572089964
2021-04-04,0.0005188476564370603
2021-04-05,0.01580971978838619
2021-04-06,-1.7002286360881769
2021-04-07,-0.6037012171782123
2021-04-08,-0.3687866589642397
2021-04-09,-0.7895954185886325
2021-04-10,-0.26929401507529604
2021-04-11,-0.288399453206047
2021-04-12,-0.19948863275016748
2021-04-13,0.4654909362194388
2021-04-14,-0.0527304331044931
2021-04-15,-0.09997594087428752
2021-04-16,-0.11353859294599289
2021-04-17,-0.19634137931860352
2021-04-18,-0.16196317526011939
2021-04-19,-0.19805687285126794
2021-04-20,0.4170514980849944
2021-04-21,0.0008175644838317453
2021-04-22,-0.022167185297796266
2021-04-23,-0.03331724468316111
2021-04-24,-0.10312997290465375
2021-04-25,-0.07221171365215184
2021-04-26,-0.10360167872514836
2021-04-27,0.565871363772068
2021-04-28,0.11323708137437194
2021-04-29,0.04646700711642637
2021-04-30,0.06237857922788237
2021-05-01,-0.12313308280871382
2021-05-02,-0.013809832535834232
2021-05-03,-0.03125377919323569
2021-05-04,-0.020550394350010492
2021-05-05,-0.017444033458595243
2021-05-06,1.981217776538017
2021-05-07,0.8833347188437344
2021-05-08,0.7867425844763858
2021-05-09,0.8708633753857882
2021-05-10,0.702070804526933
2021-05-11,0.5892197435514532
2021-05-12,0.4567123274119922
2021-05-13,-0.2637173989804964
2021-05-14,0.09392571246245751
2021-05-15,0.19695917272841257
2021-05-16,0.11530987317195951
2021-05-17,0.1791632433287802
2021-05-18,0.21798945803312364
2021-05-19,0.263709657087567
2021-05-20,-0.34343192633919983
2021-05-21,0.003992096207156237
2021-05-22,0.07647254653274871
2021-05-23,0.023729417792324625
2021-05-24,0.06654016185896694
2021-05-25,0.10348199734148267
2021-05-26,0.13688756719809447
2021-05-27,-4.522711624583835
2021-05-28,2.551768955751868
2021-05-29,0.3296430630068201
2021-05-30,-0.2559943201711974
2021-05-31,0.3612285053517823
2021-06-01,-1.3186176918890737
2021-06-02,-0.1693745678433487
2021-06-03,1.1614070768725497
2021-06-04,-1.2076492626284008
2021-06-05,-0.3358441270124217
2021-06-06,-0.1343097989568136
2021-06-07,-0.3224500246688322
2021-06-08,0.3092306286737525
2021-06-09,-0.0951771711179461
2021-06-10,1.1559840981901033
2021-06-11,-0.8902480558327568
2021-06-12,-0.2261947432738225
2021-06-13,-0.05584696103060338
2021-06-14,-0.2346773316312749
2021-06-15,0.284217496061153
2021-06-16,-0.051185200007346054
2021-06-17,1.3064565841491387
2021-06-18,-0.9230633318720791
2021-06-19,-0.1913549597754951
2021-06-20,-0.007384543290577028
2021-06-21,-0.1997197517625935
2021-06-22,0.366218697322239
2021-06-23,0.0006087043415732296
2021-06-24,0.05253735670857651
2021-06-25,0.013964028978627141
2021-06-26,0.0036845843988402294
2021-06-27,0.00682131204896308
2021-06-28,-0.0011850302584335282
2021-06-29,0.002415381138092698
2021-06-30,-0.0007211553937764847
2021-07-01,0.03614074236330822
2021-07-02,0.01124622039488088
2021-07-03,0.007826124269548984
2021-07-04,0.008576664910052045
2021-07-05,0.004720917423561843
2021-07-06,1.0064693089836254
2021-07-07,0.3296686123839834
2021-07-08,0.2077739301576358
2021-07-09,0.24509762643673128
2021-07-10,0.13440381464489803
2021-07-11,0.18519400761961435
2021-07-12,0.14063816771951565
2021-07-13,-0.2116389753097252
2021-07-14,0.026144428095406624
2021-07-15,0.06298515541798366
2021-07-16,0.05538525473871658
2021-07-17,0.10028998991190008
2021-07-18,0.07982905715776667
2021-07-19,0.09866978129785053
2021-07-20,-0.20957193927837636
2021-07-21,-0.0013041189259155317
2021-07-22,0.01701419089140188
2021-07-23,0.017913616407014388
2021-07-24,0.05203823224325532
2021-07-25,0.03678064133470116
2021-07-26,0.051691845166367045
2021-07-27,-0.2826888603446349
2021-07-28,-0.05669223091255304
2021-07-29,-0.023157286788702436
2021-07-30,-0.031215972461687613
2021-07-31,0.004934749175035336
2021-08-01,0.05931226908847975
2021-08-02,0.026432047826880023
2021-08-03,-1.9883148364204075
2021-08-04,1.368946279783657
2021-08-05,0.22721322229092067
2021-08-06,-0.044497692388560495
2021-08-07,0.5675538380080312
2021-08-08,0.32387148506139596
2021-08-09,0.607155764167814
2021-08-10,-0.030378050998002948
2021-08-11,-0.5980090698427247
2021-08-12,-0.11732821286926054
2021-08-13,-0.05802242884068676
2021-08-14,-0.17742670495243829
2021-08-15,-0.17594563024424303
2021-08-16,-0.2131156234048106
2021-08-17,0.8813323036584535
2021-08-18,-0.36178222890839606
2021-08-19,-0.04900070279671098
2021-08-20,0.053106709029279386
2021-08-21,-0.17320619305842655
2021-08-22,-0.10826229139579624
2021-08-23,-0.19042256030015636
2021-08-24,0.8914784980537576
2021-08-25,-0.41675689108468106
2021-08-26,-0.05733471877213958
2021-08-27,0.04313702167000599
2021-08-28,-0.18936295304887807
2021-08-29,-0.10102675931032223
2021-08-30,-0.2020490224901863
2021-08-31,0.25919516023005684
2021-09-01,0.1582242151056903
2021-09-02,1.0562983625005415
2021-09-03,0.3797713815138408
2021-09-04,0.2388911683309658
2021-09-05,0.2723066156072491
2021-09-06,0.15102806737105823
2021-09-07,0.20432648263994224
2021-09-08,0.10831028221939931
2021-09-09,-0.2105183701157074
2021-09-10,0.031271841222931585
2021-09-11,0.07779146753016875
2021-09-12,0.0680495626958475
2021-09-13,0.10948177589838082
2021-09-14,0.09143757874399228
2021-09-15,0.06992679940110946
2021-09-16,-0.21131720708311974
2021-09-17,0.0003171924440792395
2021-09-18,0.029548229753757482
2021-09-19,0.02666289727712723
2021-09-20,0.057683101182732344
2021-09-21,0.04445421970966379
2021-09-22,0.015533797500083324
2021-09-23,-0.2895231052871736
2021-09-24,-0.05974974064528027
2021-09-25,-0.027015609377222916
2021-09-26,-0.030626810896706047
2021-09-27,0.0035017814709163986
2021-09-28,-0.011078362879324288
2021-09-29,0.5029847063632218
2021-09-30,0.15899063617374765
2021-10-01,0.20087243988706405
2021-10-02,0.15110320704198443
2021-10-03,0.08611704808604514
2021-10-04,0.11386425159850688
2021-10-05,0.08079068029029912
2021-10-06,-0.09040825914161132
2021-10-07,0.024001782386882553
2021-10-08,0.015472955379969733
2021-10-09,0.029843329075006864
2021-10-10,0.05615051075100297
2021-10-11,0.044671438721948675
2021-10-12,0.057543552258373154
2021-10-13,-0.09817247954348574
2021-10-14,0.007347212808532788
2021-10-15,-0.005912293563142157
2021-10-16,0.009674665472729771
2021-10-17,0.028913340749724625
2021-10-18,0.020778099193023536
2021-10-19,0.030623695603821943
2021-10-20,-0.1376525748145525
2021-10-21,-0.02366441446009304
2021-10-22,-0.037502501506800456
2021-10-23,-0.020860509171036767
2021-10-24,0.00036466622717767905
2021-10-25,-0.008636267046512103
2021-10-26,0.002177405462560955
2021-10-27,-0.002845197750168893
2021-10-28,0.0009428001610345405
2021-10-29,-0.0008239096898066123
2021-10-30,0.0002987147804631718
2021-10-31,-0.0002170033992996423
2021-11-01,0.10630487238700681
2021-11-02,0.034449208892233685
2021-11-03,0.0228969409249018
2021-11-04,0.02593788111504125
2021-11-05,0.014016138482105589
2021-11-06,0.019460946099343346
2021-11-07,0.014566316270453683
2021-11-08,-0.02277918448454841
2021-11-09,0.0024131930558795034
2021-11-10,0.0074837791280515376
2021-11-11,0.005895018848974587
2021-11-12,0.5105516330213291
2021-11-13,0.0041390659731632695
2021-11-14,-0.10283247972622434
2021-11-15,-0.15695416819394836
2021-11-16,-0.0651212187326351
2021-11-17,-0.004112001142296151
2021-11-18,-0.022561139682025555
2021-11-19,-0.17698259383048764
2021-11-20,-0.0022684281471399004
2021-11-21,0.04979925159279475
2021-11-22,0.017974683437977035
2021-11-23,0.01885410199764692
2021-11-24,-0.0004318078763887456
2021-11-25,0.006086366804971988
2021-11-26,-0.1508047367483556
2021-11-27,0.0030444684763182295
2021-11-28,0.03341054611964012
2021-11-29,0.04075551017800905
2021-11-30,0.019258824824248677
2021-12-01,-0.026119274983877006
2021-12-02,-0.0018479919838654268
2021-12-03,-0.17097747464172386
2021-12-04,-0.0031706486418983104
2021-12-05,0.032671636139141924
2021-12-06,0.0395362332823197
2021-12-07,0.017116959700565815
2021-12-08,0.008536611094861257
2021-12-09,0.00737735310484311
2021-12-10,-0.0032626869932741442
2021-12-11,0.0009952492434877058
2021-12-12,-0.0034960445564777842
2021-12-13,-0.0015065029945233732
2021-12-14,-0.002972535447575808
2021-12-15,0.00616725102265292
2021-12-16,2.433273694180116e-05
2021-12-17,-0.0007182790982227516
2021-12-18,-0.000580103830237988
2021-12-19,-0.0014866794181429555
2021-12-20,-0.0010765951288504993
2021-12-21,-0.0014571297270009609
2021-12-22,0.007995400287903465
2021-12-23,0.0016097171429123591
2021-12-24,0.000652299890084862
2021-12-25,0.0008855446963309532
2021-12-26,-0.00014077860470251835
2021-12-27,0.00032623261470376974
2021-12-28,-9.743162560482688e-05
2021-12-29,0.0001011204016876377
2021-12-30,-3.547005343307319e-05
2021-12-31,2.805697041452504e-05
2022-01-01,-0.03541844400796634
2022-01-02,-0.011493472365295077
2022-01-03,-0.007628526689650528
2022-01-04,-0.008648195197913822
2022-01-05,-0.004671282640117624
2022-01-06,-0.006487409878253914
2022-01-07,-0.004855311758007019
2022-01-08,0.007592993695077155
2022-01-09,-0.000804384529708102
2022-01-10,-0.002494599548320764
2022-01-11,-0.0019650077981623326
2022-01-12,-0.0035172101006821777
2022-01-13,-0.002801610187496806
2022-01-14,-0.0034274407460728185
2022-01-15,0.007468035306196441
2022-01-16,0.00011076317487379583
2022-01-17,-0.0009563435714738944
2022-01-18,-0.0007055157925464073
2022-01-19,-0.0018714469619141028
2022-01-20,-0.001341522909548587
2022-01-21,-0.0018240767641302114
2022-01-22,-0.15667164353838814
2022-01-23,-0.2187886281483742
2022-01-24,-0.2558799893997872
2022-01-25,-0.12963707057296148
2022-01-26,-0.09877127598485913
2022-01-27,-0.09283044091470316
2022-01-28,0.42450159745678206
2022-01-29,-0.02179085297908756
2022-01-30,-0.10405871588175586
2022-01-31,-0.11430324276427228
2022-02-01,-0.11082445142099573
2022-02-02,-0.051419622801503806
2022-02-03,-0.06824873244597995
2022-02-04,-0.233660688470259
2022-02-05,0.163402437600503
2022-02-06,0.2807756629757492
2022-02-07,0.33291402920006163
2022-02-08,-0.3471121497820704
2022-02-09,-0.07890498677901547
2022-02-10,-0.02498147245925253
2022-02-11,-0.22298997353848193
2022-02-12,-0.013999721342059956
2022-02-13,-0.021420636173850482
2022-02-14,0.010660297927607587
2022-02-15,0.17412218928473067
2022-02-16,0.036787714206141686
2022-02-17,0.016806539767813433
2022-02-18,0.35337242637952215
2022-02-19,-0.05520695406592324
2022-02-20,-0.13679463405155445
2022-02-21,-0.16994021537851012
2022-02-22,0.07486354759964797
2022-02-23,0.01502913808776185
2022-02-24,-0.011262341897150918
2022-02-25,-0.1694169177509366
2022-02-26,-0.06241382707377596
2022-02-27,-0.022975874416907516
2022-02-28,-0.037492984600717705
2022-03-01,0.19693043799075838
2022-03-02,0.03846803841648949
2022-03-03,0.025254514095053082
2022-03-04,-0.12407162778012548
2022-03-05,0.006370420859106218
2022-03-06,0.048081947095859334
2022-03-07,0.045658628153752545
2022-03-08,0.010387101791835107
2022-03-09,0.0026661290840550578
2022-03-10,0.011336374409054883
2022-03-11,-0.1623186060444084
2022-03-12,0.008798619322888612
2022-03-13,0.040281410805626194
2022-03-14,0.04955419877835254
2022-03-15,0.5105347276400423
2022-03-16,0.164714371153309
2022-03-17,-0.3829570026778839
2022-03-18,-0.04053359043853533
2022-03-19,-0.03654357758816218
2022-03-20,-0.029335095302357672
2022-03-21,0.0058939905435053674
2022-03-22,-0.21305819981705554
2022-03-23,0.4401744410732533
2022-03-24,-0.1963581251540134
2022-03-25,-0.03982871333747795
2022-03-26,0.029130807826327043
2022-03-27,-0.04493706214063309
2022-03-28,0.024558744970072155
2022-03-29,-0.16824706424685587
2022-03-30,-0.22568267652784613
2022-03-31,0.7374914410438151
2022-04-01,0.26154834092989176
2022-04-02,-0.032848847919190405
2022-04-03,-0.05402375521421021
2022-04-04,-0.18594759735253774
2022-04-05,-0.18196827348921119
2022-04-06,-0.2263782576461253
2022-04-07,0.04179872873421431
2022-04-08,-0.04983993351781635
2022-04-09,0.029481379672496644
2022-04-10,0.06767466899943742
2022-04-11,0.06516744998338453
2022-04-12,0.03190269614649566
2022-04-13,-0.15209729418058515
2022-04-14,-0.02425632946965095
2022-04-15,-0.0444336132330605
2022-04-16,0.015391896871356892
2022-04-17,0.0492031948792615
2022-04-18,0.050721923529728485
2022-04-19,0.02245335459272013
2022-04-20,0.008059619653316474
2022-04-21,-0.1538990918397829
2022-04-22,-0.07122387161349764
2022-04-23,0.017686730098880332
2022-04-24,0.0305236156653379
2022-04-25,0.06101931973626051
2022-04-26,0.01299967713062955
