Date,Well-Milled High_train_residual
2020-07-11,0.018782785029529236
2020-07-12,-0.029157026356749327
2020-07-13,-0.04057232625476104
2020-07-14,0.045369892012445234
2020-07-15,-0.05229446129531112
2020-07-16,0.018098542619597424
2020-07-17,-0.03942019143585895
2020-07-18,0.016925603014833257
2020-07-19,-0.026274072373240642
2020-07-20,-0.036560663742349675
2020-07-21,0.040883861463242965
2020-07-22,-0.047123751372183165
2020-07-23,0.016311168653906805
2020-07-24,-0.03552713632277715
2020-07-25,1.6819207327614834
2020-07-26,1.839757395046469
2020-07-27,2.0272567144587654
2020-07-28,-4.372843656591357
2020-07-29,-0.04246990893951619
2020-07-30,0.014701887712227801
2020-07-31,-0.032021983189444825
2020-08-01,-0.026546169748101534
2020-08-02,-0.19053589253240233
2020-08-03,-0.2183055266365983
2020-08-04,0.48293290190578375
2020-08-05,-0.023623526466636235
2020-08-06,0.02790878088626414
2020-08-07,-0.014208919937139797
2020-08-08,-0.13341316158265215
2020-08-09,-0.17175233051061412
2020-08-10,-0.19678435629259639
2020-08-11,0.43532402362320965
2020-08-12,-0.021294653049871215
2020-08-13,0.02515923514088314
2020-08-14,-0.012809071069199263
2020-08-15,-0.12026942763666426
2020-08-16,-0.154831459210385
2020-08-17,-0.17739735433928416
2020-08-18,0.3924363273910316
2020-08-19,-0.019196724696300294
2020-08-20,0.02268187609908523
2020-08-21,-0.01154779790916649
2020-08-22,-0.10842683575005907
2020-08-23,-0.13958564139360874
2020-08-24,-0.1599295363682316
2020-08-25,0.35379422724601284
2020-08-26,-0.0173064772678444
2020-08-27,0.020449411263122386
2020-08-28,-0.010411205299313053
2020-08-29,-0.09775491879781129
2020-08-30,-0.125846917373849
2020-08-31,-0.1441884634255146
2020-09-01,0.5526477467096598
2020-09-02,0.011985142269324456
2020-09-03,0.04602560585357196
2020-09-04,0.018201390171263654
2020-09-05,-0.06054850511841181
2020-09-06,-0.08587650936405566
2020-09-07,-0.10241341594905151
2020-09-08,0.29218478440985507
2020-09-09,0.01080591448445034
2020-09-10,0.041498390878594194
2020-09-11,0.016411047499495623
2020-09-12,-0.054592774737585614
2020-09-13,-0.07742944143355857
2020-09-14,-0.0923397288840917
2020-09-15,0.2634446232124219
2020-09-16,0.009743012716292299
2020-09-17,0.03741742545196303
2020-09-18,0.014797179683291972
2020-09-19,-0.049224103289688514
2020-09-20,-0.06981500466142165
2020-09-21,-0.08325900953291665
2020-09-22,2.2375373921993855
2020-09-23,-1.7550910839565148
2020-09-24,0.03373847204523628
2020-09-25,0.013342292449664228
2020-09-26,-0.04438429455592541
2020-09-27,-0.06295065880758699
2020-09-28,-0.07507282320028708
2020-09-29,0.017538402091403782
2020-09-30,1.1813488206183536
2020-10-01,0.34564766354539245
2020-10-02,0.1533702372388248
2020-10-03,0.10131857590571514
2020-10-04,0.0845774146083329
2020-10-05,0.07364694342869882
2020-10-06,-0.8428461599288681
2020-10-07,0.08849156921453272
2020-10-08,1.019723944248696
2020-10-09,0.13829474005589049
2020-10-10,-0.2419738468388175
2020-10-11,-0.296423444726571
2020-10-12,-0.34563351313440194
2020-10-13,0.12193921972636446
2020-10-14,0.07979330789275707
2020-10-15,-0.08049953386948516
2020-10-16,0.006640436499210978
2020-10-17,-0.002920152465257786
2020-10-18,-0.012664170682846532
2020-10-19,-0.017683626114084916
2020-10-20,0.10995443424707929
2020-10-21,0.071950829649019
2020-10-22,-0.07258829164258174
2020-10-23,0.005987835184441792
2020-10-24,-0.0026331690209957515
2020-10-25,-0.011419575626696599
2020-10-26,-0.01594573468887006
2020-10-27,0.09914845660433258
2020-10-28,0.06487972731577685
2020-10-29,-0.06545501619542193
2020-10-30,5.005399408638802
2020-10-31,-0.662064320623621
2020-11-01,-0.75914587197218
2020-11-02,-0.9623266419086818
2020-11-03,-1.0061203163925185
2020-11-04,0.06540103218804205
2020-11-05,-0.05212602095829055
2020-11-06,-0.4795591771794179
2020-11-07,0.06958041025979611
2020-11-08,0.07119716674045407
2020-11-09,0.0870813560296142
2020-11-10,0.19516858908345824
2020-11-11,0.05897439884456901
2020-11-12,-0.04700408214178964
2020-11-13,-0.43243736125482
2020-11-14,0.06274339109659621
2020-11-15,0.06420128396908353
2020-11-16,0.07852468184942296
2020-11-17,0.17599118874026942
2020-11-18,0.053179533687561786
2020-11-19,-0.04238559381481366
2020-11-20,-0.38994728775170984
2020-11-21,0.05657840273430281
2020-11-22,0.05789304717170296
2020-11-23,0.07080906843923884
2020-11-24,0.15869879170096368
2020-11-25,0.047954262937018655
2020-11-26,-0.038221026268509206
2020-11-27,-0.3516332835532978
2020-11-28,0.05101933044937823
2020-11-29,0.05220480539631467
2020-11-30,0.06385177182335866
2020-12-01,0.05547754989406428
2020-12-02,0.03289696388422669
2020-12-03,-0.04481132003235189
2020-12-04,-0.32743019874209267
2020-12-05,0.03566099387704469
2020-12-06,0.03672999354910189
2020-12-07,0.0472326223247137
2020-12-08,0.12730958489233046
2020-12-09,0.02966477165405479
2020-12-10,0.9595913967214784
2020-12-11,-0.17719813119035166
2020-12-12,-0.1831140185333382
2020-12-13,-0.2215040539214712
2020-12-14,-0.25138731522558544
2020-12-15,0.1148014052195947
2020-12-16,0.026750204819890655
2020-12-17,-0.13468708078630698
2020-12-18,-0.277850686319141
2020-12-19,0.05014798711205515
2020-12-20,0.05488372333645941
2020-12-21,0.06729045530019562
2020-12-22,0.10352233192151061
2020-12-23,0.024122035588661106
2020-12-24,-0.12145443673789202
2020-12-25,-0.2505526024256426
2020-12-26,0.04522108202711195
2020-12-27,0.049491544883096594
2020-12-28,0.060679348743832406
2020-12-29,0.09335154077076879
2020-12-30,0.02175211036048097
2020-12-31,-0.10952198787104805
2021-01-01,-0.350076970672454
2021-01-02,0.026122031647311417
2021-01-03,0.02997293733408668
2021-01-04,0.040061580875253355
2021-01-05,0.06952385096601432
2021-01-06,0.00495879958060641
2021-01-07,-0.11341819489854998
2021-01-08,-0.20619950575233048
2021-01-09,0.02355566031173595
2021-01-10,0.027028231950694703
2021-01-11,0.036125711942709415
2021-01-12,1.0626934473945724
2021-01-13,0.12253363717481847
2021-01-14,-0.9842134297950764
2021-01-15,-0.18594147649771742
2021-01-16,0.021241439169600085
2021-01-17,0.024372848701553096
2021-01-18,0.03257654858900594
2021-01-19,-0.04171065807358332
2021-01-20,-0.0075666727343062234
2021-01-21,-0.0055821330055820795
2021-01-22,-0.1676737948887137
2021-01-23,0.6858212564954016
2021-01-24,0.7673530345017596
2021-01-25,0.853458779482537
2021-01-26,-0.8014887911940676
2021-01-27,0.11123872658296108
2021-01-28,0.11302829420648663
2021-01-29,-0.0331388653338891
2021-01-30,0.06983891419282173
2021-01-31,0.06465268826978843
2021-02-01,-0.024037335130152826
2021-02-02,0.14884491795137222
2021-02-03,0.08996462459715815
2021-02-04,0.09157841912097808
2021-02-05,-0.04022877466542951
2021-02-06,0.05263211272167467
2021-02-07,0.04795539951601313
2021-02-08,0.05560699033947003
2021-02-09,0.13422187997791468
2021-02-10,0.0811261896686517
2021-02-11,0.08258146636183028
2021-02-12,-0.03627657294915565
2021-02-13,0.047461367951058264
2021-02-14,0.04324410980242277
2021-02-15,0.050143984208062875
2021-02-16,0.12103549911442713
2021-02-17,0.07315609690024161
2021-02-18,0.07446842235169981
2021-02-19,-0.03271265666334244
2021-02-20,0.0427986247965535
2021-02-21,0.03899568238325912
2021-02-22,0.04521769301167211
2021-02-23,0.10914461881931459
2021-02-24,0.06596902866436949
2021-02-25,0.06715244190586134
2021-02-26,-0.029498876259211215
2021-02-27,0.038593971438366736
2021-02-28,0.03516464043583767
2021-03-01,-0.01764354986474359
2021-03-02,0.09152489732374391
2021-03-03,0.05259099462953998
2021-03-04,0.05365815674333163
2021-03-05,-0.033497888199697456
2021-03-06,0.027905343612339095
2021-03-07,0.02481291887716708
2021-03-08,0.035611674217882694
2021-03-09,0.082533256824604
2021-03-10,0.047424320521962215
2021-03-11,0.048386648787968056
2021-03-12,1.9697930258914695
2021-03-13,0.2612878891186625
2021-03-14,0.2584992717183212
2021-03-15,0.2682371310435627
2021-03-16,0.3105490231390604
2021-03-17,0.27888927421549425
2021-03-18,0.2797570660646258
2021-03-19,0.01240000352441939
2021-03-20,0.23561835805276843
2021-03-21,0.23310370092372068
2021-03-22,0.2418848902582198
2021-03-23,0.2800399634813715
2021-03-24,-0.7485094579361018
2021-03-25,-0.8657889134157131
2021-03-26,-0.22494223506377153
2021-03-27,-0.023653352853202136
2021-03-28,-0.025920964419995585
2021-03-29,-0.01800245884120244
2021-03-30,0.016404174322886433
2021-03-31,0.08890175736030415
2021-04-01,0.5843681889470389
2021-04-02,0.45419967562541785
2021-04-03,0.7065507103398616
2021-04-04,0.7753430841884423
2021-04-05,0.8533208688680318
2021-04-06,0.3551845298376719
2021-04-07,-2.5794402074457494
2021-04-08,3.0300023722805847
2021-04-09,0.09292697789557991
2021-04-10,0.24964930166895272
2021-04-11,0.24084615655414865
2021-04-12,0.2403260280377566
2021-04-13,0.32029044865480927
2021-04-14,-0.32603053319545694
2021-04-15,-0.03154731140530487
2021-04-16,-2.0342643783690235
2021-04-17,0.5376038514980195
2021-04-18,0.6083735570865514
2021-04-19,0.6866125385416666
2021-04-20,-1.829237566589775
2021-04-21,0.3518133310578264
2021-04-22,-1.264572073668596
2021-04-23,-0.18860015339217284
2021-04-24,-0.29994012990611196
2021-04-25,-0.3148309958284159
2021-04-26,-0.32298638276110836
2021-04-27,-0.003715593267095585
2021-04-28,0.19918845552667364
2021-04-29,3.7416000075425657
2021-04-30,-3.6978236270145075
2021-05-01,-0.38731127693697687
2021-05-02,-0.29769548126229495
2021-05-03,-0.3050496666155098
2021-05-04,-0.01714468023225635
2021-05-05,0.16582566759586825
2021-05-06,-0.6397763086973072
2021-05-07,0.17941571340951867
2021-05-08,-0.2462172962567024
2021-05-09,-0.26844928704378646
2021-05-10,-0.27508098264926417
2021-05-11,-0.015460352859328452
2021-05-12,0.14953462528525563
2021-05-13,1.423076571357747
2021-05-14,0.397913596042649
2021-05-15,-0.31923772483067125
2021-05-16,-0.37863960694864573
2021-05-17,-0.42397379749747444
2021-05-18,-0.8958794802544787
2021-05-19,0.13484405025243973
2021-05-20,-0.716729240527556
2021-05-21,0.12269775556784879
2021-05-22,0.8093341094718127
2021-05-23,0.9131840067921928
2021-05-24,1.0297195582841994
2021-05-25,0.42825749779972
2021-05-26,0.4757827599316755
2021-05-27,-3.2921303229413184
2021-05-28,0.11064369089347537
2021-05-29,-0.2701764378368736
2021-05-30,-0.2945909723656115
2021-05-31,-0.30756611590915384
2021-06-01,-0.0337226985659953
2021-06-02,0.06709570103789275
2021-06-03,-0.330650352778342
2021-06-04,0.09201465272435172
2021-06-05,-0.25139297454673226
2021-06-06,-0.27340897827372856
2021-06-07,-0.2851094187747236
2021-06-08,0.027552395250182826
2021-06-09,0.06050409039651328
2021-06-10,-0.2981666294324299
2021-06-11,0.08297495717359027
2021-06-12,-0.22669564769477546
2021-06-13,-0.2465487570887035
2021-06-14,-0.25709972392646563
2021-06-15,0.024845595220170935
2021-06-16,0.05456005278330167
2021-06-17,-0.26887417134189917
2021-06-18,0.07482333920012252
2021-06-19,-0.20442463510008935
2021-06-20,-0.22232733717984132
2021-06-21,-0.23184175692144038
2021-06-22,0.022404716580915363
2021-06-23,0.04919996918637537
2021-06-24,-0.2424594617289415
2021-06-25,0.06747255214839498
2021-06-26,-0.18434157041984633
2021-06-27,-0.2004854770215445
2021-06-28,-0.20906518208468583
2021-06-29,0.020203634641760004
2021-06-30,0.04436647070439648
2021-07-01,-0.1821279509839968
2021-07-02,0.06515458142449404
2021-07-03,-0.16192084432891107
2021-07-04,-0.1764787429388761
2021-07-05,-0.18421556151037066
2021-07-06,1.022529451990728
2021-07-07,-0.8376194975709268
2021-07-08,-0.19643652930508892
2021-07-09,0.05875367206773063
2021-07-10,0.1873198991183429
2021-07-11,0.21354620174609806
2021-07-12,0.2459234686033298
2021-07-13,-0.9598637588786971
2021-07-14,0.12660780951203776
2021-07-15,-0.17713823360261927
2021-07-16,0.05298160033962773
2021-07-17,1.1689172383864914
2021-07-18,1.31062903670405
2021-07-19,1.4578875169061618
2021-07-20,-3.5113788784462727
2021-07-21,0.11416961914668633
2021-07-22,-0.15973583937117297
2021-07-23,0.047776587975150164
2021-07-24,-0.27925272954921354
2021-07-25,-0.3088789885648566
2021-07-26,-0.33350348218783665
2021-07-27,0.36133753780801925
2021-07-28,0.10295338038649504
2021-07-29,-0.14404308950570766
2021-07-30,0.043082925942442785
2021-07-31,-0.251818415175471
2021-08-01,-0.20551046758490088
2021-08-02,-0.29211815020456555
2021-08-03,0.3344603786309932
2021-08-04,0.10146036773272726
2021-08-05,-0.12127070375848348
2021-08-06,0.04747169962485742
2021-08-07,-0.2184579785229488
2021-08-08,-0.24972307798178406
2021-08-09,-0.2634199131497752
2021-08-10,0.3016023613367409
2021-08-11,0.09149271018449667
2021-08-12,-0.10935684166626913
2021-08-13,0.04280799054191675
2021-08-14,-0.19699625571271895
2021-08-15,-0.22518981297952223
2021-08-16,-0.23754104529179898
2021-08-17,0.27197237793359363
2021-08-18,0.08250429420439787
2021-08-19,-0.09861341992109374
2021-08-20,0.03860245306069743
2021-08-21,-0.17764297314626276
2021-08-22,-0.2030667423358068
2021-08-23,-0.21420456636213459
2021-08-24,0.24525330014515845
2021-08-25,0.07439891721178782
2021-08-26,-0.0889254522171683
2021-08-27,0.03481007552380788
2021-08-28,-0.16019099360791245
2021-08-29,-0.1831170839316627
2021-08-30,-0.19316070719357725
2021-08-31,0.22115915501777295
2021-09-01,0.19853242852918385
2021-09-02,-0.0646708701399561
2021-09-03,0.04690864690151386
2021-09-04,-0.12893515086233975
2021-09-05,-0.1496089390028601
2021-09-06,-0.158665857847204
2021-09-07,0.21495044274358577
2021-09-08,0.06310400760546031
2021-09-09,-0.058317482402657106
2021-09-10,0.042300253333394267
2021-09-11,-0.11626831949571681
2021-09-12,-0.1349110758630303
2021-09-13,-0.14307822599081277
2021-09-14,0.19383330756203776
2021-09-15,0.05690455138618944
2021-09-16,-0.052588263436760485
2021-09-17,0.038144597024597715
2021-09-18,0.06182076517912094
2021-09-19,0.06468651106705181
2021-09-20,0.07699871996893393
2021-09-21,-0.266178231906423
2021-09-22,0.05131414141622059
2021-09-23,-0.04742189371967953
2021-09-24,0.03439720020904957
2021-09-25,-0.11091928950676078
2021-09-26,-0.12801208274115083
2021-09-27,-0.1365864512206656
2021-09-28,0.20094060865719143
2021-09-29,0.046272943838175706
2021-09-30,-0.04276307787688438
2021-10-01,0.12594872192288875
2021-10-02,-0.08881465245427478
2021-10-03,-0.10422821760072054
2021-10-04,-0.11196022402799599
2021-10-05,0.19240754399987026
2021-10-06,0.0529347208606481
2021-10-07,-0.027354234984990455
2021-10-08,0.029852233778790094
2021-10-09,-0.08008933432845566
2021-10-10,-0.09398864190997358
2021-10-11,-0.10096104151602248
2021-10-12,0.17350506580720548
2021-10-13,0.047734314546517
2021-10-14,-0.024666903613145053
2021-10-15,0.026919494318249804
2021-10-16,-0.07222120784607
2021-10-17,-0.08475502137040536
2021-10-18,-0.09104243935629341
2021-10-19,0.1564596025810161
2021-10-20,0.0430448059177877
2021-10-21,-0.022243580721955425
2021-10-22,0.02427487268986539
2021-10-23,-0.06512606088529793
2021-10-24,-0.07642852905296138
2021-10-25,-0.08209825929942127
2021-10-26,0.14108871767277265
2021-10-27,0.03881600342343461
2021-10-28,-0.02005832962136367
2021-10-29,0.021890063655504832
2021-10-30,-0.05872795448301105
2021-10-31,-0.06892004697368037
2021-11-01,0.03550272835540369
2021-11-02,0.14015987951714237
2021-11-03,0.04793462858623343
2021-11-04,-0.005155779530277016
2021-11-05,0.03267152489780045
2021-11-06,-0.04002642790305089
2021-11-07,-0.04921723010753709
2021-11-08,-0.06458864475849424
2021-11-09,0.12639031001981493
2021-11-10,0.04322544075073864
2021-11-11,-0.004649266077684899
2021-11-12,0.02946181300455919
2021-11-13,-0.036094156541793154
2021-11-14,-0.044382037097030036
2021-11-15,-0.05824333513801605
2021-11-16,0.11397348887265935
2021-11-17,0.0389788923664085
2021-11-18,-0.004192513457176972
2021-11-19,0.026567429230901496
2021-11-20,-0.03254819889816929
2021-11-21,-0.04002186252136397
2021-11-22,-0.05252140064195032
2021-11-23,0.10277651953579436
2021-11-24,0.0351495328642244
2021-11-25,-0.003780633071137629
2021-11-26,0.0239573951500347
2021-11-27,-0.02935060278690571
2021-11-28,-0.036090039677205255
2021-11-29,-0.047361599727118175
2021-11-30,0.09267956147598966
2021-12-01,0.002486909987581498
2021-12-02,-0.006857745163138418
2021-12-03,0.018155247138018638
2021-12-04,-0.029915673093036332
2021-12-05,-0.03599301506223185
2021-12-06,-0.046157235911032046
2021-12-07,0.08012601894355242
2021-12-08,0.02800352954676555
2021-12-09,-0.006184027415677917
2021-12-10,0.01637164160653981
2021-12-11,-0.026976701257453328
2021-12-12,-0.03245699375271727
2021-12-13,-0.041622662480946815
2021-12-14,0.07225428855527127
2021-12-15,0.02525241027966274
2021-12-16,-0.005576496963584532
2021-12-17,0.014763260828409841
2021-12-18,-0.024326459528332123
2021-12-19,-0.029268357809996814
2021-12-20,-0.037533574051217045
2021-12-21,0.06515589172721548
2021-12-22,0.022771566130280974
2021-12-23,-0.0050286514427355655
2021-12-24,0.0133128903949995
2021-12-25,-0.02193658251812991
2021-12-26,-0.0263929794436919
2021-12-27,-0.033846205339315816
2021-12-28,0.058754854719047955
2021-12-29,0.020534444763825377
2021-12-30,-0.004534627293487858
2021-12-31,0.012005007073533136
2022-01-01,-0.05629332505471751
2022-01-02,-0.02811074436185379
2022-01-03,-0.034831751366553476
2022-01-04,0.048672006873296425
2022-01-05,0.01420644167655638
2022-01-06,-0.008399797723505742
2022-01-07,0.006514951942598657
2022-01-08,-0.018561790394855393
2022-01-09,-0.02534909211299663
2022-01-10,-0.03140981478404825
2022-01-11,0.04389037763189663
2022-01-12,0.012810774201540198
2022-01-13,-0.007574585841133796
2022-01-14,0.005874910844809733
2022-01-15,-0.016738245293396403
2022-01-16,-0.022858749761006436
2022-01-17,-0.028324055669834536
2022-01-18,0.039578504615924714
2022-01-19,0.011552219717081869
2022-01-20,-0.006830444321884954
2022-01-21,0.0052977485849581285
2022-01-22,-0.01509384868300856
2022-01-23,-0.02061306331263779
2022-01-24,-0.025541447318744304
2022-01-25,0.03569023809252059
2022-01-26,0.010417307985761681
2022-01-27,-0.006159408661197574
2022-01-28,0.004777287828034105
2022-01-29,-0.013611000679844665
2022-01-30,-0.01858799731296301
2022-01-31,-0.02303220763111824
2022-02-01,0.010276862037329693
2022-02-02,0.006807495679446163
2022-02-03,-0.008140693234501839
2022-02-04,0.0017215616799148847
2022-02-05,-0.014860226877814853
2022-02-06,-0.01934827402737227
2022-02-07,-0.023355876788784258
2022-02-08,0.02858794753234406
2022-02-09,0.006138714536476186
2022-02-10,-0.007340936263368292
2022-02-11,0.0015524322317119754
2022-02-12,-0.013400330319164766
2022-02-13,-0.01744746329946878
2022-02-14,-0.0210613516493936
2022-02-15,0.02577941395041705
2022-02-16,0.005535635707332176
2022-02-17,-0.0066197489170605195
2022-02-18,0.0013999183777144708
2022-02-19,-0.012083856736524012
2022-02-20,-0.01573339178251132
2022-02-21,-0.018992244963150995
2022-02-22,0.023246795975076395
2022-02-23,0.004991804473455375
2022-02-24,-0.005969412368251881
2022-02-25,0.0012623877707724773
2022-02-26,-0.010896715987712469
2022-02-27,-0.014187713866157026
2022-02-28,-0.017126411198418623
2022-03-01,0.07207955410463285
2022-03-02,0.010536325248232004
2022-03-03,0.0006519589065590026
2022-03-04,0.007173293436856909
2022-03-05,-0.003791277164289397
2022-03-06,-0.006758961238965355
2022-03-07,-0.009408955433862332
2022-03-08,0.019916681569220884
2022-03-09,0.009501216895230868
2022-03-10,0.0005879092408420661
2022-03-11,0.006468575636304763
2022-03-12,-0.003418814985231222
2022-03-13,-0.006094948210602524
2022-03-14,-0.008484602005800923
2022-03-15,0.017960029418667034
2022-03-16,0.00856779952817277
2022-03-17,0.0005301519344200756
2022-03-18,0.00583309063416948
2022-03-19,-0.0030829441891953024
2022-03-20,-0.005496169067498613
2022-03-21,-0.0076510587921347906
2022-03-22,0.016195602445080226
2022-03-23,0.007726082833869441
2022-03-24,0.00047806881409684365
2022-03-25,0.00526003687049581
2022-03-26,-0.002780069970086174
2022-03-27,-0.004956215110418327
2022-03-28,-0.006899404427073819
2022-03-29,0.014604516086535568
2022-03-30,0.006967057966242862
2022-03-31,0.0004311024371972394
2022-04-01,0.07046458136691314
2022-04-02,0.00525223861404811
2022-04-03,0.0032898820535933737
2022-04-04,0.0015375952997942477
2022-04-05,0.02092893033224641
2022-04-06,0.014041790421501332
2022-04-07,0.008147939421590422
2022-04-08,0.005579897652260968
2022-04-09,0.004736248842206692
2022-04-10,0.0029666778705887964
2022-04-11,0.0013865390538327915
2022-04-12,0.018872832964916597
2022-04-13,0.012662298595593313
2022-04-14,0.007347470571637871
2022-04-15,0.0050317180420051955
2022-04-16,0.004270950873277002
2022-04-17,0.0026752258726858713
2022-04-18,0.00125032285677662
2022-04-19,0.017018730459106735
2022-04-20,0.011418330633865992
2022-04-21,0.006625641282766992
2022-04-22,0.004537392624747838
2022-04-23,0.0038513646494706677
2022-04-24,0.0024124066656625587
2022-04-25,0.0011274887943955036
