Date,score_positive,score_neutral,score_negative
2024-09-20,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-21,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-22,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-23,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-24,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-25,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-26,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-27,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-28,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-29,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-09-30,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-10-01,0.3514041304588318,0.5420395135879517,0.1065563559532165
2024-10-02,0.15530521112183726,0.2401056943668259,0.6045890582932366
2024-10-03,0.15397622932990387,0.36960257838169736,0.47642119725545246
2024-10-04,0.3051495254039764,0.354282021522522,0.340568482875824
2024-10-05,0.3051495254039764,0.354282021522522,0.340568482875824
2024-10-06,0.3051495254039764,0.354282021522522,0.340568482875824
2024-10-07,0.3051495254039764,0.354282021522522,0.340568482875824
2024-10-08,0.3051495254039764,0.354282021522522,0.340568482875824
2024-10-09,0.0279054976999759,0.0715649649500846,0.9005295038223267
2024-10-10,0.0279054976999759,0.0715649649500846,0.9005295038223267
2024-10-11,0.0279054976999759,0.0715649649500846,0.9005295038223267
2024-10-12,0.0279054976999759,0.0715649649500846,0.9005295038223267
2024-10-13,0.0279054976999759,0.0715649649500846,0.9005295038223267
2024-10-14,0.1132541075348854,0.7380932569503784,0.1486526578664779
2024-10-15,0.1132541075348854,0.7380932569503784,0.1486526578664779
2024-10-16,0.1132541075348854,0.7380932569503784,0.1486526578664779
2024-10-17,0.397351602713267,0.3745625838637352,0.2280858109394709
2024-10-18,0.1550055207063754,0.4501642440756162,0.3948302341004213
2024-10-19,0.22677691065167122,0.3114644526258895,0.4617586308404019
2024-10-20,0.20565799064934248,0.40372641533613207,0.3906155839562416
2024-10-21,0.0890907473862171,0.29059832245111467,0.6203109562397003
2024-10-22,0.1797831695526838,0.29487588107585905,0.525340986251831
2024-10-23,0.2595857419073581,0.4397558122873306,0.3006584346294403
2024-10-24,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-10-25,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-10-26,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-10-27,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-10-28,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-10-29,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-10-30,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-10-31,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-11-01,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-11-02,0.14564497070387,0.16717079002410168,0.6871842332184315
