Date,Well-Milled Low,Well-Milled High,Well-Milled Avg
2023-06-26,38.0,46.0,42.0
2023-06-27,39.0,46.0,42.5
2023-06-28,39.0,46.0,42.5
2023-06-29,39.0,46.0,42.5
2023-06-30,39.0,46.0,42.5
2023-07-01,39.333333333333336,46.0,42.66666666666667
2023-07-02,39.666666666666664,46.0,42.83333333333333
2023-07-03,40.0,46.0,43.0
2023-07-04,40.0,46.0,43.0
2023-07-05,40.0,46.0,43.0
2023-07-06,40.0,46.0,43.0
2023-07-07,40.0,46.0,43.0
2023-07-08,40.0,46.0,43.0
2023-07-09,40.0,46.0,43.0
2023-07-10,40.0,46.0,43.0
2023-07-11,40.0,46.0,43.0
2023-07-12,40.0,46.0,43.0
2023-07-13,40.0,46.0,43.0
2023-07-14,40.0,54.0,47.0
2023-07-15,40.0,52.333333333333336,46.16666666666667
2023-07-16,40.0,50.666666666666664,45.33333333333333
2023-07-17,40.0,49.0,44.5
2023-07-18,40.0,49.0,44.5
2023-07-19,40.0,49.0,44.5
2023-07-20,40.0,49.0,44.5
2023-07-21,40.0,49.0,44.5
2023-07-22,40.0,49.0,44.5
2023-07-23,40.0,49.0,44.5
2023-07-24,40.0,49.0,44.5
2023-07-25,40.0,49.0,44.5
2023-07-26,41.0,49.0,45.0
2023-07-27,41.0,49.0,45.0
2023-07-28,41.0,49.0,45.0
2023-07-29,41.0,49.0,45.0
2023-07-30,41.0,49.0,45.0
2023-07-31,41.0,49.0,45.0
2023-08-01,41.0,49.0,45.0
2023-08-02,41.0,49.0,45.0
2023-08-03,41.0,49.0,45.0
2023-08-04,41.0,49.0,45.0
2023-08-05,40.666666666666664,49.333333333333336,45.0
2023-08-06,40.333333333333336,49.666666666666664,45.0
2023-08-07,40.0,50.0,45.0
2023-08-08,42.0,52.0,47.0
2023-08-09,42.0,52.0,47.0
2023-08-10,42.0,52.0,47.0
2023-08-11,42.0,52.0,47.0
2023-08-12,42.0,53.0,47.5
2023-08-13,42.0,52.666666666666664,47.33333333333333
2023-08-14,42.0,52.333333333333336,47.16666666666667
2023-08-15,42.0,52.0,47.0
2023-08-16,40.0,52.0,46.0
2023-08-17,40.0,57.0,48.5
2023-08-18,45.0,57.0,51.0
2023-08-19,45.333333333333336,57.0,51.16666666666667
2023-08-20,45.666666666666664,57.0,51.33333333333333
2023-08-21,46.0,57.0,51.5
2023-08-22,46.0,57.0,51.5
2023-08-23,45.0,57.0,51.0
2023-08-24,45.0,57.0,51.0
2023-08-25,43.0,56.0,49.5
2023-08-26,44.666666666666664,56.0,50.33333333333333
2023-08-27,46.333333333333336,56.0,51.16666666666667
2023-08-28,48.0,56.0,52.0
2023-08-29,48.0,56.0,52.0
2023-08-30,47.0,56.0,51.5
2023-08-31,47.0,56.0,51.5
2023-09-01,47.0,57.0,52.0
2023-09-02,47.333333333333336,56.666666666666664,52.0
2023-09-03,47.666666666666664,56.333333333333336,52.0
2023-09-04,48.0,56.0,52.0
2023-09-05,45.0,53.0,49.0
2023-09-06,45.0,55.0,50.0
2023-09-07,45.0,55.0,50.0
2023-09-08,45.0,53.5,49.25
2023-09-09,45.0,52.0,48.5
2023-09-10,45.0,50.5,47.75
2023-09-11,45.0,49.0,47.0
2023-09-12,45.0,49.0,47.0
2023-09-13,41.0,47.0,44.0
2023-09-14,45.0,48.0,46.5
2023-09-15,45.0,48.0,46.5
2023-09-16,45.0,48.333333333333336,46.66666666666667
2023-09-17,45.0,48.666666666666664,46.83333333333333
2023-09-18,45.0,49.0,47.0
2023-09-19,45.0,49.0,47.0
2023-09-20,43.0,49.0,46.0
2023-09-21,45.0,49.0,47.0
2023-09-22,44.0,49.0,46.5
2023-09-23,44.333333333333336,49.0,46.66666666666667
2023-09-24,44.666666666666664,49.0,46.83333333333333
2023-09-25,45.0,49.0,47.0
2023-09-26,45.0,49.0,47.0
2023-09-27,45.0,48.0,46.5
2023-09-28,45.0,48.0,46.5
2023-09-29,45.0,48.0,46.5
2023-09-30,45.0,48.0,46.5
2023-10-01,45.0,48.0,46.5
2023-10-02,45.0,48.0,46.5
2023-10-03,44.0,48.0,46.0
2023-10-04,44.0,48.0,46.0
2023-10-05,44.0,48.0,46.0
2023-10-06,45.0,48.0,46.5
2023-10-07,45.0,49.333333333333336,47.16666666666667
2023-10-08,45.0,50.666666666666664,47.83333333333333
2023-10-09,45.0,52.0,48.5
2023-10-10,45.0,48.0,46.5
2023-10-11,45.0,48.0,46.5
2023-10-12,45.0,48.0,46.5
2023-10-13,45.0,48.0,46.5
2023-10-14,45.0,48.0,46.5
2023-10-15,45.0,48.0,46.5
2023-10-16,45.0,48.0,46.5
2023-10-17,45.0,48.0,46.5
2023-10-18,45.0,48.0,46.5
2023-10-19,45.0,48.0,46.5
2023-10-20,45.0,48.0,46.5
2023-10-21,45.0,49.333333333333336,47.16666666666667
2023-10-22,45.0,50.666666666666664,47.83333333333333
2023-10-23,45.0,52.0,48.5
2023-10-24,45.0,52.0,48.5
2023-10-25,45.0,48.0,46.5
2023-10-26,45.0,48.0,46.5
2023-10-27,45.0,48.0,46.5
2023-10-28,45.0,50.333333333333336,47.66666666666667
2023-10-29,45.0,52.666666666666664,48.83333333333333
2023-10-30,45.0,55.0,50.0
2023-10-31,45.0,53.0,49.0
2023-11-01,45.0,53.0,49.0
2023-11-02,45.0,53.0,49.0
2023-11-03,45.0,53.0,49.0
2023-11-04,45.0,54.333333333333336,49.66666666666667
2023-11-05,45.0,55.666666666666664,50.33333333333333
2023-11-06,45.0,57.0,51.0
2023-11-07,45.0,55.0,50.0
2023-11-08,45.0,54.0,49.5
2023-11-09,45.0,54.0,49.5
2023-11-10,45.0,54.0,49.5
2023-11-11,45.0,54.0,49.5
2023-11-12,45.0,54.0,49.5
2023-11-13,45.0,54.0,49.5
2023-11-14,45.0,55.0,50.0
2023-11-15,45.0,54.0,49.5
2023-11-16,40.0,54.0,47.0
2023-11-17,40.0,54.0,47.0
2023-11-18,40.0,54.333333333333336,47.16666666666667
2023-11-19,40.0,54.666666666666664,47.33333333333333
2023-11-20,40.0,55.0,47.5
2023-11-21,40.0,55.0,47.5
2023-11-22,40.0,55.0,47.5
2023-11-23,42.0,55.0,48.5
2023-11-24,42.0,54.0,48.0
2023-11-25,42.0,54.333333333333336,48.16666666666667
2023-11-26,42.0,54.666666666666664,48.33333333333333
2023-11-27,42.0,55.0,48.5
2023-11-28,42.0,55.0,48.5
2023-11-29,45.0,54.0,49.5
2023-11-30,45.0,58.0,51.5
2023-12-01,45.0,55.0,50.0
2023-12-02,45.0,55.0,50.0
2023-12-03,45.0,55.0,50.0
2023-12-04,45.0,55.0,50.0
2023-12-05,45.0,55.0,50.0
2023-12-06,45.0,55.0,50.0
2023-12-07,45.0,57.0,51.0
2023-12-08,45.0,55.0,50.0
2023-12-09,42.5,55.0,48.75
2023-12-10,40.0,55.0,47.5
2023-12-11,45.0,55.0,50.0
2023-12-12,40.0,55.0,47.5
2023-12-13,40.0,55.0,47.5
2023-12-14,40.0,55.0,47.5
2023-12-15,40.0,55.0,47.5
2023-12-16,40.0,55.0,47.5
2023-12-17,40.0,55.0,47.5
2023-12-18,40.0,55.0,47.5
2023-12-19,40.0,56.0,48.0
2023-12-20,40.0,55.0,47.5
2023-12-21,40.0,56.0,48.0
2023-12-22,40.0,56.0,48.0
2023-12-23,40.0,56.0,48.0
2023-12-24,40.0,56.0,48.0
2023-12-25,40.0,56.0,48.0
2023-12-26,40.0,56.0,48.0
2023-12-27,40.0,56.0,48.0
2023-12-28,40.0,55.0,47.5
2023-12-29,40.0,56.0,48.0
2023-12-30,40.0,55.75,47.875
2023-12-31,40.0,55.5,47.75
2024-01-01,40.0,55.25,47.625
2024-01-02,40.0,55.0,47.5
2024-01-03,40.0,55.0,47.5
2024-01-04,40.0,55.0,47.5
2024-01-05,48.0,55.0,51.5
2024-01-06,45.333333333333336,55.0,50.16666666666667
2024-01-07,42.666666666666664,55.0,48.83333333333333
2024-01-08,40.0,55.0,47.5
2024-01-09,45.0,55.0,50.0
2024-01-10,47.0,55.0,51.0
2024-01-11,49.0,55.0,52.0
2024-01-12,49.0,55.0,52.0
2024-01-13,49.0,55.0,52.0
2024-01-14,49.0,55.0,52.0
2024-01-15,49.0,55.0,52.0
2024-01-16,49.0,55.0,52.0
2024-01-17,49.0,57.0,53.0
2024-01-18,49.0,55.0,52.0
2024-01-19,49.0,55.0,52.0
2024-01-20,49.0,55.0,52.0
2024-01-21,49.0,55.0,52.0
2024-01-22,49.0,55.0,52.0
2024-01-23,49.0,55.0,52.0
2024-01-24,44.0,55.0,49.5
2024-01-25,49.0,55.0,52.0
2024-01-26,49.0,55.0,52.0
2024-01-27,49.0,55.333333333333336,52.16666666666667
2024-01-28,49.0,55.666666666666664,52.33333333333333
2024-01-29,49.0,56.0,52.5
2024-01-30,49.0,56.0,52.5
2024-01-31,49.0,55.0,52.0
2024-02-01,49.0,55.0,52.0
2024-02-02,49.0,55.0,52.0
2024-02-03,49.0,55.0,52.0
2024-02-04,49.0,55.0,52.0
2024-02-05,49.0,55.0,52.0
2024-02-06,49.0,56.0,52.5
2024-02-07,49.0,56.0,52.5
2024-02-08,49.0,56.0,52.5
2024-02-09,49.0,56.0,52.5
2024-02-10,49.0,56.0,52.5
2024-02-11,49.0,56.0,52.5
2024-02-12,49.0,56.0,52.5
2024-02-13,49.0,56.0,52.5
2024-02-14,49.0,56.0,52.5
2024-02-15,49.0,56.0,52.5
2024-02-16,49.0,56.0,52.5
2024-02-17,47.666666666666664,56.666666666666664,52.166666666666664
2024-02-18,46.333333333333336,57.333333333333336,51.833333333333336
2024-02-19,45.0,58.0,51.5
2024-02-20,45.0,58.0,51.5
2024-02-21,50.0,57.0,53.5
2024-02-22,48.0,58.0,53.0
2024-02-23,49.0,57.0,53.0
2024-02-24,49.0,56.333333333333336,52.66666666666667
2024-02-25,49.0,55.666666666666664,52.33333333333333
2024-02-26,49.0,55.0,52.0
2024-02-27,48.0,58.0,53.0
2024-02-28,48.0,58.0,53.0
2024-02-29,48.0,55.0,51.5
2024-03-01,45.0,58.0,51.5
2024-03-02,45.0,58.0,51.5
2024-03-03,45.0,58.0,51.5
2024-03-04,45.0,58.0,51.5
2024-03-05,45.0,58.0,51.5
2024-03-06,45.0,58.0,51.5
2024-03-07,48.0,55.0,51.5
2024-03-08,48.0,55.0,51.5
2024-03-09,47.0,56.0,51.5
2024-03-10,46.0,57.0,51.5
2024-03-11,45.0,58.0,51.5
2024-03-12,45.0,58.0,51.5
2024-03-13,45.0,58.0,51.5
2024-03-14,45.0,58.0,51.5
2024-03-15,45.0,58.0,51.5
2024-03-16,46.0,58.0,52.0
2024-03-17,47.0,58.0,52.5
2024-03-18,48.0,58.0,53.0
2024-03-19,48.0,58.0,53.0
2024-03-20,49.0,58.0,53.5
2024-03-21,49.0,58.0,53.5
2024-03-22,49.0,58.0,53.5
2024-03-23,49.0,58.0,53.5
2024-03-24,49.0,58.0,53.5
2024-03-25,49.0,58.0,53.5
2024-03-26,49.0,58.0,53.5
2024-03-27,49.0,55.0,52.0
2024-03-28,49.0,55.6,52.3
2024-03-29,49.0,56.2,52.6
2024-03-30,49.0,56.8,52.9
2024-03-31,49.0,57.4,53.2
2024-04-01,49.0,58.0,53.5
2024-04-02,48.0,55.0,51.5
2024-04-03,48.0,59.0,53.5
2024-04-04,48.0,58.0,53.0
2024-04-05,48.0,58.0,53.0
2024-04-06,48.0,58.0,53.0
2024-04-07,48.0,58.0,53.0
2024-04-08,48.0,58.0,53.0
2024-04-09,48.0,57.0,52.5
2024-04-10,48.0,56.0,52.0
2024-04-11,48.0,55.0,51.5
2024-04-12,48.0,55.0,51.5
2024-04-13,48.0,55.0,51.5
2024-04-14,48.0,55.0,51.5
2024-04-15,48.0,55.0,51.5
2024-04-16,48.0,55.0,51.5
2024-04-17,48.0,55.0,51.5
2024-04-18,48.0,55.0,51.5
2024-04-19,48.0,55.0,51.5
2024-04-20,48.0,55.0,51.5
2024-04-21,48.0,55.0,51.5
2024-04-22,48.0,55.0,51.5
2024-04-23,48.0,55.0,51.5
2024-04-24,48.0,55.0,51.5
2024-04-25,48.0,55.0,51.5
2024-04-26,48.0,55.0,51.5
2024-04-27,48.0,55.0,51.5
2024-04-28,46.5,55.0,50.75
2024-04-29,45.0,55.0,50.0
2024-04-30,48.0,55.0,51.5
2024-05-01,48.0,55.0,51.5
2024-05-02,48.0,55.0,51.5
2024-05-03,48.0,55.0,51.5
2024-05-04,48.0,55.0,51.5
2024-05-05,48.0,55.0,51.5
2024-05-06,48.0,55.0,51.5
2024-05-07,48.0,55.0,51.5
2024-05-08,48.0,55.0,51.5
2024-05-09,48.0,55.0,51.5
2024-05-10,48.0,55.0,51.5
2024-05-11,48.0,55.0,51.5
2024-05-12,48.0,55.0,51.5
2024-05-13,48.0,55.0,51.5
2024-05-14,48.0,55.0,51.5
2024-05-15,48.0,55.0,51.5
2024-05-16,48.0,55.0,51.5
2024-05-17,48.0,55.0,51.5
2024-05-18,48.0,55.0,51.5
2024-05-19,48.0,55.0,51.5
2024-05-20,48.0,55.0,51.5
2024-05-21,48.0,55.0,51.5
2024-05-22,48.0,55.0,51.5
2024-05-23,48.0,55.0,51.5
2024-05-24,48.0,55.0,51.5
2024-05-25,48.0,55.0,51.5
2024-05-26,48.0,55.0,51.5
2024-05-27,48.0,55.0,51.5
2024-05-28,48.0,55.0,51.5
2024-05-29,48.0,55.0,51.5
2024-05-30,48.0,55.0,51.5
2024-05-31,48.0,55.0,51.5
2024-06-01,48.0,55.0,51.5
2024-06-02,48.0,55.0,51.5
2024-06-03,48.0,55.0,51.5
2024-06-04,48.0,55.0,51.5
2024-06-05,48.0,55.0,51.5
2024-06-06,48.0,55.0,51.5
2024-06-07,48.0,55.0,51.5
2024-06-08,48.0,55.0,51.5
2024-06-09,48.0,55.0,51.5
2024-06-10,48.0,55.0,51.5
2024-06-11,48.0,55.0,51.5
2024-06-12,48.0,55.0,51.5
2024-06-13,48.0,55.0,51.5
2024-06-14,48.0,55.0,51.5
2024-06-15,49.0,55.0,52.0
2024-06-16,48.5,55.0,51.75
2024-06-17,48.0,55.0,51.5
2024-06-18,48.0,55.0,51.5
2024-06-19,48.0,55.0,51.5
2024-06-20,48.0,55.0,51.5
2024-06-21,48.0,55.0,51.5
2024-06-22,48.0,55.0,51.5
2024-06-23,48.0,55.0,51.5
2024-06-24,48.0,55.0,51.5
2024-06-25,48.0,55.0,51.5
2024-06-26,48.0,55.0,51.5
2024-06-27,48.0,55.0,51.5
2024-06-28,48.0,55.0,51.5
2024-06-29,48.0,55.0,51.5
2024-06-30,48.0,55.0,51.5
2024-07-01,48.0,55.0,51.5
2024-07-02,48.0,55.0,51.5
2024-07-03,48.0,55.0,51.5
2024-07-04,48.0,55.0,51.5
2024-07-05,48.0,55.0,51.5
2024-07-06,48.0,55.0,51.5
2024-07-07,48.0,55.0,51.5
2024-07-08,48.0,55.0,51.5
2024-07-09,48.0,55.0,51.5
2024-07-10,48.0,55.0,51.5
2024-07-11,48.0,55.0,51.5
2024-07-12,48.0,55.0,51.5
2024-07-13,48.0,55.0,51.5
2024-07-14,48.0,55.0,51.5
2024-07-15,48.0,55.0,51.5
2024-07-16,45.0,55.0,50.0
2024-07-17,45.0,55.0,50.0
2024-07-18,45.0,55.0,50.0
2024-07-19,45.0,55.0,50.0
2024-07-20,45.0,55.0,50.0
2024-07-21,46.5,55.0,50.75
2024-07-22,48.0,55.0,51.5
2024-07-23,45.0,55.0,50.0
2024-07-24,48.0,54.0,51.0
2024-07-25,42.0,55.0,48.5
2024-07-26,45.0,55.0,50.0
2024-07-27,45.0,55.0,50.0
2024-07-28,45.0,55.0,50.0
2024-07-29,45.0,55.0,50.0
2024-07-30,45.0,55.0,50.0
2024-07-31,48.0,55.0,51.5
2024-08-01,48.0,55.0,51.5
2024-08-02,48.0,55.0,51.5
2024-08-03,47.0,55.0,51.0
2024-08-04,47.0,55.0,51.0
2024-08-05,47.0,55.0,51.0
2024-08-06,47.0,55.0,51.0
2024-08-07,47.0,55.0,51.0
2024-08-08,47.0,55.0,51.0
2024-08-09,47.0,55.0,51.0
2024-08-10,47.0,55.0,51.0
2024-08-11,47.5,55.5,51.5
2024-08-12,48.0,56.0,52.0
2024-08-13,48.0,55.0,51.5
2024-08-14,48.0,54.0,51.0
2024-08-15,45.0,54.0,49.5
2024-08-16,45.0,54.0,49.5
2024-08-17,45.0,54.0,49.5
2024-08-18,45.0,54.0,49.5
2024-08-19,45.0,54.0,49.5
2024-08-20,45.0,54.0,49.5
2024-08-21,47.0,54.0,50.5
2024-08-22,47.0,55.0,51.0
2024-08-23,47.0,55.0,51.0
2024-08-24,48.0,55.0,51.5
2024-08-25,46.5,54.5,50.5
2024-08-26,45.0,54.0,49.5
2024-08-27,47.0,55.0,51.0
2024-08-28,48.0,55.0,51.5
2024-08-29,47.0,55.0,51.0
2024-08-30,47.0,55.0,51.0
2024-08-31,47.0,55.0,51.0
2024-09-01,47.0,54.5,50.75
2024-09-02,47.0,54.0,50.5
2024-09-03,48.0,55.0,51.5
2024-09-04,47.0,55.0,51.0
2024-09-05,47.0,55.0,51.0
2024-09-06,47.0,55.0,51.0
2024-09-07,47.0,55.0,51.0
2024-09-08,47.0,55.0,51.0
2024-09-09,47.0,55.0,51.0
2024-09-10,47.0,55.0,51.0
2024-09-11,47.0,55.0,51.0
2024-09-12,47.0,55.0,51.0
2024-09-13,47.0,55.0,51.0
2024-09-14,47.0,55.0,51.0
2024-09-15,47.0,55.0,51.0
2024-09-16,47.0,55.0,51.0
2024-09-17,46.0,55.0,50.5
2024-09-18,47.0,55.0,51.0
2024-09-19,47.0,55.0,51.0
2024-09-20,47.0,55.0,51.0
2024-09-21,47.0,55.0,51.0
2024-09-22,47.0,55.0,51.0
2024-09-23,47.0,55.0,51.0
2024-09-24,47.0,55.0,51.0
2024-09-25,47.0,55.0,51.0
2024-09-26,47.0,55.0,51.0
2024-09-27,47.0,55.0,51.0
2024-09-28,47.0,54.0,50.5
2024-09-29,47.0,54.5,50.75
2024-09-30,47.0,55.0,51.0
2024-10-01,47.0,54.0,50.5
2024-10-02,46.0,55.0,50.5
2024-10-03,47.0,55.0,51.0
2024-10-04,45.0,54.0,49.5
2024-10-05,47.0,55.0,51.0
2024-10-06,47.0,54.5,50.75
2024-10-07,47.0,54.0,50.5
2024-10-08,45.0,55.0,50.0
2024-10-09,45.0,55.0,50.0
2024-10-10,44.0,55.0,49.5
2024-10-11,44.0,55.0,49.5
2024-10-12,44.0,54.0,49.0
2024-10-13,44.0,54.0,49.0
2024-10-14,44.0,54.0,49.0
2024-10-15,43.0,54.0,48.5
2024-10-16,43.0,54.0,48.5
2024-10-17,43.0,54.0,48.5
2024-10-18,43.0,55.0,49.0
2024-10-19,44.0,55.0,49.5
2024-10-20,44.0,54.5,49.25
2024-10-21,44.0,54.0,49.0
2024-10-22,43.0,54.0,48.5
2024-10-23,43.0,54.0,48.5
2024-10-24,44.0,54.0,49.0
2024-10-25,45.0,53.0,49.0
2024-10-26,43.0,54.0,48.5
2024-10-27,43.0,54.0,48.5
2024-10-28,43.0,54.0,48.5
2024-10-29,43.0,54.0,48.5
2024-10-30,43.0,54.0,48.5
2024-10-31,43.0,54.0,48.5
2024-11-01,43.5,53.5,48.5
2024-11-02,44.0,53.0,48.5
2024-11-03,43.0,53.5,48.25
2024-11-04,42.0,54.0,48.0
2024-11-05,42.0,54.0,48.0
2024-11-06,44.0,54.0,49.0
2024-11-07,44.0,54.0,49.0
2024-11-08,45.0,53.0,49.0
2024-11-09,44.0,53.0,48.5
2024-11-10,43.0,53.0,48.0
2024-11-11,42.0,53.0,47.5
2024-11-12,42.0,53.0,47.5
2024-11-13,42.0,53.0,47.5
2024-11-14,42.0,53.0,47.5
2024-11-15,42.0,53.0,47.5
2024-11-16,42.0,53.0,47.5
2024-11-17,42.0,53.0,47.5
2024-11-18,42.0,53.0,47.5
2024-11-19,42.0,53.0,47.5
2024-11-20,42.0,53.0,47.5
2024-11-21,42.0,53.0,47.5
2024-11-22,42.0,53.0,47.5
2024-11-23,42.0,53.0,47.5
2024-11-24,42.0,53.0,47.5
2024-11-25,42.0,53.0,47.5
2024-11-26,44.0,53.0,48.5
2024-11-27,42.0,53.0,47.5
2024-11-28,42.0,53.0,47.5
2024-11-29,42.0,53.0,47.5
2024-11-30,42.0,53.0,47.5
2024-12-01,42.0,53.0,47.5
2024-12-02,42.0,53.0,47.5
2024-12-03,42.0,52.0,47.0
2024-12-04,40.0,52.0,46.0
2024-12-05,42.0,52.0,47.0
2024-12-06,42.0,52.0,47.0
2024-12-07,42.0,52.0,47.0
2024-12-08,41.0,52.0,46.5
2024-12-09,40.0,52.0,46.0
2024-12-10,40.0,52.0,46.0
2024-12-11,40.0,52.0,46.0
2024-12-12,40.0,52.0,46.0
2024-12-13,40.0,53.0,46.5
2024-12-14,40.0,52.0,46.0
2024-12-15,40.0,52.5,46.25
2024-12-16,40.0,53.0,46.5
2024-12-17,40.0,52.0,46.0
2024-12-18,40.0,52.0,46.0
2024-12-19,40.0,52.0,46.0
2024-12-20,40.0,52.0,46.0
2024-12-21,40.0,52.0,46.0
2024-12-22,40.0,52.0,46.0
2024-12-23,40.0,52.0,46.0
2024-12-24,40.0,52.0,46.0
2024-12-25,40.0,52.0,46.0
2024-12-26,40.0,52.0,46.0
2024-12-27,40.0,52.0,46.0
2024-12-28,40.0,52.0,46.0
2024-12-29,40.0,52.0,46.0
2024-12-30,40.0,52.0,46.0
2024-12-31,40.0,52.0,46.0
2025-01-01,40.0,52.0,46.0
2025-01-02,40.0,52.0,46.0
2025-01-03,40.0,52.0,46.0
2025-01-04,40.0,52.0,46.0
2025-01-05,40.0,52.0,46.0
2025-01-06,40.0,52.0,46.0
2025-01-07,40.0,52.0,46.0
2025-01-08,40.0,52.0,46.0
2025-01-09,40.0,52.0,46.0
2025-01-10,40.0,52.0,46.0
2025-01-11,40.0,52.0,46.0
2025-01-12,40.0,52.5,46.25
2025-01-13,40.0,53.0,46.5
2025-01-14,40.0,53.0,46.5
2025-01-15,40.0,53.0,46.5
2025-01-16,40.0,52.0,46.0
2025-01-17,40.0,54.0,47.0
2025-01-18,40.0,54.0,47.0
2025-01-19,40.0,54.0,47.0
2025-01-20,40.0,54.0,47.0
2025-01-21,40.0,55.0,47.5
2025-01-22,40.0,55.0,47.5
2025-01-23,40.0,55.0,47.5
2025-01-24,40.0,55.0,47.5
2025-01-25,40.0,55.0,47.5
2025-01-26,40.0,55.0,47.5
2025-01-27,40.0,55.0,47.5
2025-01-28,40.0,55.0,47.5
2025-01-29,40.0,55.0,47.5
2025-01-30,40.0,55.0,47.5
2025-01-31,40.0,55.0,47.5
2025-02-01,40.0,55.0,47.5
2025-02-02,39.0,55.0,47.0
2025-02-03,38.0,55.0,46.5
2025-02-04,38.0,55.0,46.5
2025-02-05,38.0,55.0,46.5
2025-02-06,38.0,55.0,46.5
2025-02-07,38.0,55.0,46.5
2025-02-08,38.0,53.0,45.5
2025-02-09,38.0,53.0,45.5
2025-02-10,38.0,53.0,45.5
2025-02-11,38.0,53.0,45.5
2025-02-12,38.0,53.0,45.5
2025-02-13,38.0,54.0,46.0
2025-02-14,38.0,54.0,46.0
2025-02-15,38.0,54.0,46.0
2025-02-16,36.5,54.0,45.25
2025-02-17,35.0,54.0,44.5
2025-02-18,35.0,54.0,44.5
2025-02-19,35.0,54.0,44.5
2025-02-20,35.0,54.0,44.5
2025-02-21,35.0,54.0,44.5
2025-02-22,35.0,53.0,44.0
2025-02-23,36.5,53.0,44.75
2025-02-24,38.0,53.0,45.5
2025-02-25,38.0,54.0,46.0
2025-02-26,38.0,54.0,46.0
2025-02-27,38.0,54.0,46.0
2025-02-28,38.0,54.0,46.0
2025-03-01,38.0,54.0,46.0
2025-03-02,38.0,54.0,46.0
2025-03-03,38.0,54.0,46.0
2025-03-04,38.0,54.0,46.0
2025-03-05,38.0,54.0,46.0
2025-03-06,38.0,54.0,46.0
2025-03-07,38.0,54.0,46.0
2025-03-08,38.0,54.0,46.0
2025-03-09,39.0,54.0,46.5
2025-03-10,40.0,54.0,47.0
2025-03-11,38.0,54.0,46.0
2025-03-12,38.0,54.0,46.0
2025-03-13,40.0,54.0,47.0
2025-03-14,38.0,54.0,46.0
2025-03-15,38.0,54.0,46.0
2025-03-16,38.0,54.0,46.0
2025-03-17,38.0,54.0,46.0
2025-03-18,38.0,54.0,46.0
2025-03-19,38.0,54.0,46.0
2025-03-20,38.0,54.0,46.0
2025-03-21,38.0,54.0,46.0
2025-03-22,38.0,54.0,46.0
2025-03-23,40.0,53.0,46.5
2025-03-24,42.0,52.0,47.0
2025-03-25,38.0,54.0,46.0
2025-03-26,38.0,54.0,46.0
2025-03-27,40.0,54.0,47.0
2025-03-28,38.0,54.0,46.0
2025-03-29,38.0,54.0,46.0
2025-03-30,38.0,54.0,46.0
2025-03-31,38.0,54.0,46.0
2025-04-01,38.0,54.0,46.0
2025-04-02,38.0,54.0,46.0
2025-04-03,38.0,54.0,46.0
2025-04-04,38.0,54.0,46.0
2025-04-05,38.0,54.0,46.0
2025-04-06,38.0,54.0,46.0
2025-04-07,38.0,54.0,46.0
2025-04-08,38.0,54.0,46.0
2025-04-09,38.0,54.0,46.0
2025-04-10,38.0,54.0,46.0
2025-04-11,38.0,54.0,46.0
2025-04-12,38.0,54.0,46.0
2025-04-13,38.0,54.0,46.0
2025-04-14,38.0,54.0,46.0
2025-04-15,38.0,54.0,46.0
2025-04-16,38.0,54.0,46.0
2025-04-17,38.0,54.0,46.0
2025-04-18,38.0,54.0,46.0
2025-04-19,38.0,54.0,46.0
2025-04-20,38.0,54.0,46.0
2025-04-21,38.0,54.0,46.0
2025-04-22,38.0,54.0,46.0
2025-04-23,37.0,54.0,45.5
2025-04-24,37.0,54.0,45.5
2025-04-25,37.0,54.0,45.5
2025-04-26,38.0,54.0,46.0
2025-04-27,38.0,54.0,46.0
2025-04-28,38.0,54.0,46.0
2025-04-29,37.0,54.0,45.5
2025-04-30,37.5,54.0,45.75
2025-05-01,38.0,54.0,46.0
2025-05-02,37.0,54.0,45.5
2025-05-03,37.0,54.0,45.5
2025-05-04,37.0,54.0,45.5
2025-05-05,37.0,54.0,45.5
2025-05-06,37.0,54.0,45.5
2025-05-07,37.0,54.0,45.5
2025-05-08,38.0,54.0,46.0
2025-05-09,37.0,54.0,45.5
2025-05-10,37.0,54.0,45.5
2025-05-11,37.0,54.0,45.5
2025-05-12,37.0,54.0,45.5
2025-05-13,37.0,54.0,45.5
2025-05-14,37.0,54.0,45.5
2025-05-15,37.0,54.0,45.5
2025-05-16,37.0,54.0,45.5
2025-05-17,37.0,54.0,45.5
2025-05-18,37.5,53.5,45.5
2025-05-19,38.0,53.0,45.5
2025-05-20,37.0,53.0,45.0
2025-05-21,38.0,53.0,45.5
2025-05-22,38.0,53.0,45.5
2025-05-23,38.0,53.0,45.5
2025-05-24,38.0,53.0,45.5
2025-05-25,38.0,53.0,45.5
2025-05-26,38.0,53.0,45.5
2025-05-27,38.0,53.0,45.5
2025-05-28,38.0,53.0,45.5
2025-05-29,38.0,53.0,45.5
2025-05-30,38.0,53.0,45.5
2025-05-31,38.0,53.0,45.5
2025-06-01,38.0,53.0,45.5
2025-06-02,38.0,53.0,45.5
2025-06-03,38.0,53.0,45.5
2025-06-04,38.0,53.0,45.5
2025-06-05,38.0,53.0,45.5
2025-06-06,38.0,53.0,45.5
2025-06-07,38.0,52.0,45.0
2025-06-08,38.0,52.5,45.25
2025-06-09,38.0,53.0,45.5
2025-06-10,38.0,53.0,45.5
2025-06-11,38.0,53.0,45.5
2025-06-12,38.0,53.0,45.5
